1;"Progress Software";"";"prg";"";"";"progress@progress.com";"";"";"Street 16";"Boston";"13425";"USA";""
595;"StSVÕK Üksik-Sidepataljon";"";"Üksik-Sidepataljon";"";"sidepat@mil.ee";"sidepat@mil.ee";"717 2000";"";"Filtri tee 12";"Tallinn";"10132";"EST";""
596;"Riikliku Eksami- ja Kvalifikatsioonikeskuse";"";"";"";"";"info@ekk.edu.ee";"";"";"";"";"";"";""
597;"Kutsekoda";"";"";"";"";"kutsekoda@kutsekoda.ee";"";"";"http://www.kutsekoda.ee/";"";"";"";""
598;"Sideamet";"";"Sideamet";"";"";"sideamet@sa.ee";"693 1154";"693 1155";"Ädala 2";"Tallinn";"10614";"";""
599;"Eesti Põlevkivi";"";"";"";"";"ep@ep.ee ";"";"";"";"";"";"";""
600;"Maatark OÜ";"";"";"";"";"maatark@maatark.ee";"";"";"";"";"";"";""
601;"Eesti Riiklik Autoregistrikeskus";"";"ARK";"";"";"ark@ark.ee";"6201202";"";"Mäepealse 19 Tallinn 12618";"";"";"";""
602;"Tervise Arengu Instituut";"";"";"";"";"tai@tai.ee";"";"";"";"";"";"";""
603;"Autoettevõtete Liit";"";"";"";"";"al@autoettevoteteliit.ee";"";"";"";"";"";"";""
604;"Eesti Ametiühingute Keskliit";"";"";"";"";"eakl@eakl.ee";"";"";"";"";"";"";""
605;"Eesti Kaupmeeste Liit";"";"";"";"";"info@kaupmeesteliit.ee";"";"";"";"";"";"";""
606;"Eesti Turismifirmade Liit";"";"";"";"";"info@etfl.ee";"";"";"";"";"";"";""
607;"Eesti Tööandjate Keskliit";"";"";"";"";"employers@employers.ee";"";"";"";"";"";"";""
608;"Eesti Infotehnoloogia ja Telekommunikatsiooni Liit";"";"";"";"";"info@itl.ee";"";"";"";"";"";"";""
609;"Tööinspektsioon";"";"";"";"";"ti@ti.ee";"";"";"";"";"";"";""
610;"Tehnilise Järelvalve Inspektsioon";"";"";"";"";"tji@tji.ee";"";"";"";"";"";"";""
611;"Riiklik Looduskaitsekeskus";"";"";"";"";"info@lk.ee";"";"";"";"";"";"";""
612;"Riigikantselei julgeoleku koordinatsioonidirektori büroo";"";"";"";"";"kdb@riigikantselei.ee";"";"";"";"";"";"";""
613;"Eesti Meteoroloogia ja Hüdroloogia Instituut";"";"";"";"";"emhi@emhi.ee ";"";"";"";"";"";"";""
614;"Raudteeinspektsioon";"";"";"";"";"raudteeinspektsioon@rinsp.ee";"";"";"";"";"";"";""
616;"Eesti Metodisti Kirik";"";"";"";"";"keskus@metodistikirik.ee";"";"";"";"";"";"";""
617;"Eesti Arhitektide Liit";"";"";"";"";"info@arhliit.ee  ";"";"";"";"";"";"";""
618;"Õhuseire Divisjon";"";"ÕSD";"";"osd.kantselei@mil.ee";"osd.kantselei@mil.ee";"";"";"";"";"";"";""
619;"Tele2 Eesti AS";"10069046";"Tele2";"";"info@tele2.ee ";"info@tele2.ee ";"686 6866";"686 6877";"Jõe 2a";"Tallinn";"10151";"EST";""
620;"AS Geomark";"10077268";"";"";"geomark@geomark.ee";"geomark@geomark.ee";"667 1751";"667 1753";"Mustamäe tee 44";"Tallinn";"10621";"";""
621;"AT & G OÜ";"10126630";"";"";"atg@uninet.ee";"atg@uninet.ee";"5 282 545";"7 380 487";"Soinaste 8a";"Tartu";"50405";"";""
622;"Keskkonnainvesteeringute Keskus SA";"";"";"";"";"info@kik.ee";"";"";"";"";"";"";""
623;"Ravimiamet";"";"";"";"";"sam@sam.ee";"";"";"";"";"";"";""
624;"Eesti Uimastiseire Keskus";"";"";"";"";"ave.talu@tai.ee ";"";"";"http://eusk.tai.ee/";"";"";"";""
625;"Päästeameti Häirekeskus";"";"";"";"";"112@rescue.ee";"628 7400";"";"Erika 3 10416 Tallinn";"";"";"";""
626;"Narva Kutseõppekeskus";"";"";"";"";"nvtc@nvtc.ee";"";"";"";"";"";"";""
627;"Ühendus AVE (Alkoholivaba Eesti)";"";"";"";"";"lauri@ave.ee";"";"";"";"";"";"";""
628;"Mainori Kõrgkool";"";"";"";"";"mk@mk.ee";"";"";"";"";"";"";""
629;"Tööturuamet";"";"";"";"";"selve@tta.ee";"";"";"";"";"";"";""
630;"Rahvastikuministri büroo";"";"";"";"";"rahmin@riigikantselei.ee";"";"";"";"";"";"";""
631;"Varsinais-Suomen Liitto";"";"";"";"";"kirjaamo@varsinais-suomi.fi";"+358 (0)2 210 0900";"+358 (0)2 210 0901";"PL 273, Ratapihankatu 36";"Turku";"20101";"MUU";""
632;"TTÜ Kuressaare Kolledþ";"";"";"";"";"";"";"";"Rootsi 7";"Kuressaare";"93811";"";""
633;"TTÜ Virumaa Kolledþ";"";"";"";"";"";"";"";"Järveküla tee 75";"Kohtla-Järve";"30322";"";""
634;"TTÜ Kuressaare Kolledþ";"";"";"";"";"";"";"";"Rootsi 7";"Kuressaare";"";"";"93811"
635;"TLÜ Haapsalu Kolledþ";"";"";"";"";"";"";"";"Lihula mnt 12";"Haapsalu";"90507";"";""
636;"Tartu Ülikooli Narva Kolledz";"";"";"";"";"college@narva.ut.ee";"";"";"";"";"";"";""
637;"Tartu Ülikooli Viljandi Kultuuriakadeemia";"";"";"";"";"kool@kultuur.edu.ee";"";"";"";"";"";"";""
638;"Tallinna Tehnikaülikooli Kuressaare Kolledz";"";"";"";"";"sekr@si.edu.ee ";"";"";"";"";"";"";""
639;"Tallinna Tehnikaülikooli Virumaa Kolledz";"";"";"";"";"info@vk.edu.ee ";"";"";"";"";"";"";""
640;"Tartu Ülikooli Türi Kolledz";"";"";"";"";"info@tc.ut.ee";"";"";"";"";"";"";""
641;"Tallinna Ülikooli Haapsalu Kolledz";"";"";"";"";"kolledz@hk.tlu.ee";"";"";"";"";"";"";""
642;"Tallinna Ülikooli Rakvere Kolledz";"";"";"";"";"marika.luik@tlu.ee";"";"";"";"";"";"";""
643;"Eesti Väike- ja Keskmiste Ettevõtjate Assotsiatsioon";"";"EVEA";"";"";"evea@evea.ee ";"6410 920";"6410 916";"Liivalaia 9, 10118 Tallinn";"";"";"";""
644;"Eesti Pank";"";"";"";"";"kantselei@epbe.ee";"66 80 719";"66 80 836";"Estonia pst.13 15095 Tallinn";"";"";"";""
645;"Riigi- ja Omavalitsusasutuste Töötajate Ametiühingute Liit";"";"ROTAL";"";"";"rotal4@hot.ee";"66 12 393;66 12 453";"";"Liivalaia 11/4 Tallinn 10118";"";"";"EST";""
646;"Rahvusooper Estonia";"";"";"";"";"info@opera.ee";"";"";"";"";"";"";""
647;"Microlink AS";"";"";"";"dvkpp@hot.ee";"info@microlink.ee";"";"";"";"";"";"";""
648;"Emmaste Vallavalitsus";"";"Emmaste VV";"";"";"valitsus@emmaste.hiiumaa.ee";"046 22 444";"";"Emmaste, 92001 Hiiu Maakond";"";"";"";""
649;"Televõrgu AS";"";"";"";"";"tv@televork.ee";"";"";"";"";"";"";""
650;"TÜ Eesti Mereinstituut";"";"";"";"";"meri@sea.ee";"";"";"Mäealuse 10a Tallinn 12618";"";"";"";""
651;"AS Narva Elektrijaamad";"";"";"";"";"";"7166367";"7166200";"Elektrijaama tee 59";"Narva";"21004";"";""
652;"Eesti Planeerijate Ühing";"";"";"";"";"info@planeerijad.ee";"";"";"";"";"";"";""
653;"Saurused OÜ";"";"";"";"";"saurus@saurus.ee";"";"";"";"";"";"";""
654;"Tallinna kohtutäitur Elin Vilippus";"";"";"";"";"elin.vilippus@taitur.just.ee";"";"";"";"";"";"";""
655;"EADS Secure Networks OY";"";"";"";"";"";"+3580104080000";"+3580104080930";"Hiomotie 32";"Helsinki";"00380";"MUU";""
656;"Linnavalitsused";"";"";"";"";"linnavalitsused@siseministeerium.ee";"";"";"";"";"";"";""
657;"Valitsemisala ametid";"";"";"";"";"ametid@siseministeerium.ee";"";"";"";"";"";"";""
658;"Valitsemisala ametid ja SKA";"";"";"";"";"ametid_ska@siseministeerium.ee";"";"";"";"";"";"";""
659;"Riigi Infokommunikatsiooni Sihtasutus";"90006101";"RIKS";"";"info@riks.ee";"";"693 1000";"693 1001";"Ädala 4F";"";"10614";"";""
660;"Vändra Alevivalitsus";"";"";"";"";"alev@vandra.ee";"";"";"";"";"";"";""
661;"Elva Linnavalitsus";"";"";"";"";"elva@elva.ee";"";"";"";"";"";"";""
662;"Kehtna Vallavalitsus";"";"";"";"";"kehtna@kehtna.ee ";"";"";"";"";"";"";""
663;"Riigi Kinnisvara";"";"RKAS";"";"";"info@rkas.ee";"6063400";"6063401";"Tartu mnt 85 Tallinn 10115";"";"";"";""
664;"Murru Vangla";"";"";"";"";"murruv.info@just.ee";"";"";"";"";"";"";""
665;"Riigikogu Eesti Keskerakonna fraktsioon";"";"";"";"";"keskfr@riigikogu.ee ";"";"";"";"";"";"";""
666;"Riigikogu Eestimaa Rahvaliidu fraktsioon";"";"";"";"";"rahvaliidufr@riigikogu.ee";"";"";"";"";"";"";""
667;"Riigikogu Eesti Reformierakonna fraktsioon";"";"";"";"";"reformfr@riigikogu.ee ";"";"";"";"";"";"";""
668;"Riigikogu Isamaa ja Res Publica Lidu fraktsioon";"";"";"";"";"irl@riigikogu.ee ";"";"";"";"";"";"";""
669;"Riigikogu Sotsiaaldemokraatliku Erakonna fraktsioon";"";"";"";"";"sotsiaaldemokraadid@riigikogu.ee";"";"";"";"";"";"";""
670;"Riigikogu Erakond Eestimaa Rohelised fraktsioon";"";"";"";"";"rohelisedfr@riigikogu.ee ";"";"";"";"";"";"";""
671;"Erakond Eestimaa Rohelised";"";"";"";"";"info@erakond.ee";"";"";"";"";"";"";""
672;"Erakond Eesti Kristlikud Demokraadid";"";"";"";"";"ekd@ekd.ee";"";"";"";"";"";"";""
673;"Kihnu Instituut";"";"";"";"";"mark@chaplin.ee";"";"";"";"";"";"";"või siis mark.soosaar@riigikogu.ee "
674;"Pöyry Telecom Oy";"1586099-4";"";"";"";"";"";"";"Jaakonkatu 3";"Vantaa";"FIN-01620";"MUU";""
676;"Eesti Kohtuekspertiisi Instituut";"";"EKEI";"";"";"info@ekei.ee";"6636600";"6636605";"Pärnu mnt 328 Tallinn 11611";"";"";"";""
678;"AS Hotronic";"10114940";"";"";"";"";"";"";"Õismäe tee 110";"Tallinn";"13513";"EST";"  "
679;"Eesti Siseturvalisuse Muuseum";"";"";"";"";"tuletorjemuuseum@rescue.ee";"";"";"";"";"";"";""
680;"Siseministeeriumi infotehnoloogia- ja arenduskeskus";"";"SMIT";"";"";"smit@smit.ee ";"";"";"Sõpruse pst 145b Tallinn 13417";"";"";"";""
681;"Valitsemisala ametid_SKA_SMIT";"";"";"";"";"ametid_ska_smit@siseministeerium.ee";"";"";"";"";"";"";""
682;"EV Suursaatkond Moskvas";"";"";"";"";"Embassy.Moskva@mfa.ee";"";"";"";"";"";"";""
683;"Eesti Keskkonnaühenduste Koda";"";"";"";"";"eko@eoy.ee";"";"";"";"";"";"";""
684;"Eesti Roheline Liikumine";"";"";"";"";"info@roheline.ee";"";"";"";"";"";"";""
685;"Poola Suursaatkond Tallinnas";"";"";"";"";"Poola.info@mail.ee";"";"";"";"";"";"";""
686;"Cybernetica AS";"10140133";"Cyber";"";"info@cyber.ee";"info@cyber.ee";"639 7991";"639 7992";"Akadeemia tee 21";"Tallinn";"12618";"EST";""
687;"Põhja Ringkonnaprokuratuur";"";"";"";"";"pohjark.juhtkond@prokuratuur.ee";"";"";"";"";"";"";""
688;"Lõuna Ringkonnaprokuratuur";"";"";"";"";"info.louna@prokuratuur.ee ";"";"";"";"";"";"";""
689;"Viru Ringkonnaprokuratuur";"";"";"";"";"info.viru@prokuratuur.ee";"";"";"";"";"";"";""
690;"Lääne Ringkonnaprokuratuur";"";"";"";"";"laanerk@prokuratuur.ee";"";"";"";"";"";"";""
691;"Murru Vangla";"";"";"";"";"murruv.info@just.ee";"";"";"";"";"";"";""
692;"Tallinna Vangla";"";"";"";"";"talv.info@just.ee";"";"";"";"";"";"";""
693;"Tartu Vangla";"";"";"";"";"tartu.vangla@just.ee";"";"";"";"";"";"";""
694;"Viru Vangla";"";"";"";"";"viruv.info@just.ee ";"";"";"";"";"";"";""
695;"Harku Vangla";"";"";"";"";"harkuv.info@just.ee";"";"";"";"";"";"";""
696;"Elisa Eesti AS";"10178070";"";"";"ariklient@elisa.ee";"ariklient@elisa.ee";"681 1963";"681 1961";"P.O. Box 289";"Tallinn";"10503";"";""
697;"Sertifitseerimiskeskus AS";"";"";"";"";"info@sk.ee";"";"";"";"";"";"";""
698;"Swedpank";"";"";"";"";"info@swedbank.ee ";"";"";"";"";"";"";""
699;"Incure Inkasso Agentuur OÜ";"";"";"";"";"mail@incure.ee";"";"";"";"";"";"";""
700;"Baltic Workboats AS";"";"";"";"";"info@bwb.ee";"";"";"";"";"";"";""
701;"Viru Maakohus";"";"";"";"";"vmkrakvere.menetlus@just.ee";"";"";"";"";"";"";""
702;"Riigikogu korruptsioonivatsase seaduse kohaldamise erikomisjon";"";"";"";"";"korruptskom@riigikogu.ee";"631 6621/6612";"631 6334";"";"";"";"";""
703;"Peipsiveere Arengu SA";"";"";"";"";"liina@tartumaa.ee";"";"";"";"";"";"";""
704;"Peipsi Piirkonna Arenduskoda";"";"";"";"";"katrin@aktivkeskus.ee";"";"";"";"";"";"";""
705;"Tehnilise Järelevalve Amet";"";"";"";"";"info@tja.ee";"";"";"";"";"";"";""
706;"EAÕK Varahaldus OÜ";"11059516";"EAÕK";"";"margus@eaok.ee";"margus@eaok.ee";"6051235";"6051256";"Wismari 32";"Tallinn";"10136";"";""
707;"Riigikogu põhiseaduskomisjon";"";"";"";"";"pohiseaduskomisjon@riigikogu.ee";"";"";"";"";"";"";""
708;"Notaribüroo Rävala pst 3/Kuke 2";"";"";"";"";"praktikant@notarnet.ee";"";"";"";"";"";"";""
709;"Riigikogu julgeolekuasutuste järelevalve komisjon";"";"";"";"";"kapokom@riigikogu.ee ";"";"";"";"";"";"";""
710;"Keskkonnainfo";"";"";"";"";"info@ic.envir.ee";"";"";"";"";"";"";""
711;"Overall Eesti AS";"";"";"";"";"overall@overall.ee";"";"";"";"";"";"";""
712;"Eesti Keele Instituut";"";"";"";"";"eki@eki.ee";"";"";"";"";"";"";""
713;"Tallinna Munitsipaalpolitsei Amet";"";"MPA";"";"";"munitsipaalpolitsei@tallinnlv.ee";"6619860";"6619879";"Paldiski mnt 47 Tallinn 10614";"";"";"";""
714;"SA Kodanikuühiskonna Sihtkapital";"";"KÜSK";"";"";"kysk@kysk.ee";"";"";"Toompuiestee 35 Tallinn 10133";"";"";"";""
715;"Sotsiaalkindlustusamet";"";"";"";"";"ska@ensib.ee";"640 8120";"6408155";"Lembitu 12 Tallinn 15092";"";"";"";""
716;"Peaministri büroo";"";"";"";"";"peaminister@riik.ee";"";"";"";"";"";"";""
717;"Enn Soosaar";"";"";"";"";"esoosaar@uninet.ee";"";"";"";"";"";"";""
718;"Keskkonnaministeeriumi Info- ja tehnikeskus";"";"";"";"";"info@ic.envir.ee ";"";"";"";"";"";"";""
719;"Eesti Lennuakadeemia";"";"";"";"";"sekretar @eava.ee";"";"";"";"";"";"";""
720;"European Commission, Directorate-General Justice, Freedom and Security, Directorate B: Immigration and Asylum";"";"ECDG";"";"";"";"";"";"B-1049 Brussels Belgium";"";"";"";""
721;"eÕigus";"";"";"";"";"e-oigus.list@just.ee";"";"";"";"";"";"";""
722;"Rooma-Katolik Kirik";"";"";"";"";"admapost@online.ee";"";"";"";"";"";"";""
723;"Adventistide Koguduste Liit";"";"";"";"";"office@advent.ee";"";"";"";"";"";"";""
724;"Tallinna Arvutikool OÜ";"";"";"";"";"arvutikool@ariko.ee";"";"";"";"";"";"";""
725;"Tallinna Keskkonnaamet";"";"";"";"";"keskkonnaamet@tallinnlv.ee";"";"";"";"";"";"";""
726;"Vabariigi Valimiskomisjon";"";"";"";"";"val@riigikogu.ee ";"";"";"";"";"";"";""
727;"TARTUMAA TERVISESPORDIKESKUS";"";"";"";"";"info@tervisesport.ee";"";"";"";"";"";"";""
728;"Konkurentsiamet";"";"";"";"";"info@konkurentsiamet.ee";"";"";"";"";"";"";""
729;"Paistu Vallavalitsus";"";"";"";"";"paistu@paistu.ee ";"";"";"";"";"";"";""
730;"Pedase Hotell OÜ";"";"";"";"";"";"";"";"Telliskivi 24/Ristiku 8";"Tallinn";"10611";"";""
731;"Notarite Koda";"";"";"";"";"koda@notar.ee";"";"";"";"";"";"";""
732;"Elisa";"";"";"";"";"elisa@elisa.ee";"";"";"";"";"";"";""
733;"Arhiivikeskus";"";"";"";"";"arhiivikeskus@arhiivikeskus.ee";"";"";"";"";"";"";""
734;"Kim Johansen Transport OÜ";"";"";"";"";"nastja@addo.ee ";"";"";"Lennujaama 2  Tallinn 11101";"";"";"";""
735;"Eesti Energia Jaotusvõrk";"";"";"";"";"jv@energia.ee";"";"";"";"";"";"";""
736;"Hanila Vallavalitsus";"";"";"";"";"vv@hanila.ee";"";"";"";"";"";"";""
737;"Torgu Vallavalitsus";"";"";"";"";"torgu@torgu.ee";"";"";"";"";"";"";""
738;"Eesti Kaitseväe Peastaap";"";"";"";"";"mil@mil.ee";"";"";"";"";"";"";""
739;"Valga Isamaalise Kavatuse Püsiekspositsioon SA";"";"";"";"";"muuseum@isamaalinemuuseum.ee";"";"";"Valga, Pikk 16 a";"";"";"";""
740;"Töötukassa";"";"";"";"";"info@tootukassa.ee";"";"";"";"";"";"";""
741;"Eesti Kaubandus-Tööstuskoda";"";"";"";"";"koda@koda.ee";"";"";"";"";"";"";""
742;"Eesti Ametühingute Keskliit";"";"";"";"";"eakl@eakl.ee";"";"";"";"";"";"";""
743;"Politsei- ja Piirivalveamet";"";"PPA";"";"ppapp@politsei.ee";"ppa@politsei.ee";"";"";"";"";"";"";""
744;"Tarmo Vahter/Eesti Ekspress";"";"";"";"";"TarmoV@ekspress.ee";"";"";"TarmoV@ekspress.ee";"";"";"";""
745;"Eesti Pangaliit";"";"";"";"";"pangaliit@pangaliit.ee";"";"";"";"";"";"";""
746;"Riigikogu sotsiaalkomisjon";"";"";"";"";"sotsiaalkomisjon@riigikogu.ee";"";"";"Lossi plats 1a, 15165 Tallinn";"";"";"";""
747;"Eesti Apostlik-Õigeusu Kirik";"";"EAÕK";"";"";"eaok@eaok.ee";"";"";"";"";"";"";""
748;"EELK Tallinna Piiskopliku Toomkoguduse";"";"";"";"";"tallinna.toom@eelk.ee ";"";"";"";"";"";"";""
749;"EV Alaline Esindus Euroopa Liidu juures";"";"";"";"";"permrep.eu@mfa.ee ";"";"";"Rue Guimard 11/13 1040 Brüssel Belgia";"";"";"MUU";""
750;"Terviseamet";"";"";"";"";"kesk@terviseamet.ee ";"";"";"";"";"";"";""
751;"Tallinna Linnaplaneerimise Amet";"";"";"";"";"tlpa@tallinnlv.ee";"";"";"";"";"";"";""
752;"Lennuliiklusteeninduse Aktsiaselts";"10341618";"TLL AS";"Estonian Air Navigation Services";"";"eans@eans.ee";"6258230";"6258200";"Lennujaama tee 2";"Tallinn";"11101";"EST";""
